GENE_SYMBOL,Num_Estudios,LogFC_Medio,Consistencia_Direccional,GSE118370,GSE18842,GSE19188,GSE19804,GSE31210,GSE7670
SDSL,2,0.6989475812025994,1.0,,,,0.5802312824178397,0.817663879987359,
TNNT1,2,1.4208495670929882,1.0,,1.325149173654327,1.5165499605316493,,,
SAPCD1-AS1,2,-0.15722720740603613,1.0,,-0.1710992252543453,-0.143355189557727,,,
WDR76,2,0.3767991810268311,1.0,,0.3768928929101562,0.376705469143506,,,
TNFSF8,2,-0.423190396606702,1.0,,-0.4981702964236385,-0.3482104967897654,,,
PPP1CC,2,0.378256246739623,1.0,,0.3684884869842797,0.3880240064949662,,,
PPP1R10,2,-0.5335758471934127,1.0,,-0.6511781548494522,-0.4159735395373731,,,
PPP1R11,2,0.24296542847038344,1.0,,,,0.1104606529874629,0.375470203953304,
WDR92,2,0.2539239993310764,1.0,,0.3274655737604144,0.1803824249017384,,,
WDR91,2,-0.2806201565427844,1.0,,-0.2753993830386374,-0.2858409300469313,,,
TNIK,2,-0.7329594586467698,1.0,,-0.6895502991044449,-0.7763686181890948,,,
TNIP2,2,-0.14370114925850996,1.0,,-0.1457737068084847,-0.1416285917085352,,,
SAMM50,2,0.1794960581404049,1.0,,0.2734064034859642,0.0855857127948456,,,
TPD52L1,2,0.8885348255131718,1.0,,1.1131418541459217,0.6639277968804219,,,
PPP1R14C,2,-0.6224545715538661,1.0,,,-0.7055116135464599,,-0.5393975295612723,
TNIP3,2,-0.784670626307593,1.0,,,-1.087164147906617,-0.482177104708569,,
WDR83OS,2,-0.28074944463990426,1.0,,-0.3741162256766817,-0.1873826636031269,,,
SAP30,2,0.26628938979125744,1.0,,0.2248032998758296,0.3077754797066853,,,
PRPF31,2,0.3405178147189408,1.0,,0.4074876456709688,0.2735479837669128,,,
SEC23IP,2,0.17022724200517247,1.0,,0.1347499422201741,,,0.2057045417901708,
WDR81,2,-0.18509063403869036,1.0,,-0.2081313828632165,-0.1620498852141642,,,
SEC23A,2,0.37799445324284986,1.0,,0.5020840675435583,0.2539048389421414,,,
SEC1P,2,0.11744429706186345,1.0,,,0.1273287947044395,0.1075597994192874,,
PPP1R2,2,0.16269481897252705,1.0,,0.1868685953882884,0.1385210425567657,,,
SAP30BP,2,-0.168850811508594,1.0,,-0.1830225860173682,,-0.1546790369998198,,
TNKS,2,-0.16024935656061454,1.0,,,-0.0921800023693382,,-0.2283187107518909,
PPP1R26-AS1,2,0.10964092880829095,1.0,,,0.1431415672203526,0.0761402903962293,,
PPP1R27,2,0.1300268835024749,1.0,,,0.1275774401618119,0.1324763268431379,,
PPP1R32,2,-0.1085403413872627,1.0,,-0.0949639297245776,,-0.1221167530499478,,
PPP4R1L,2,0.1637205108327508,1.0,,,,0.1111088870825049,0.2163321345829967,
PRKD2,2,-0.14978258172050243,1.0,,,,-0.1169539121476423,-0.1826112512933626,
PPP5C,2,0.3211234936812063,1.0,,0.2492651602690268,0.3929818270933858,,,
TOP2B,2,-0.1689790175266318,1.0,,,-0.1165807574205678,,-0.2213772776326958,
SCAF4,2,-0.23809096628091356,1.0,,-0.3042710210300674,-0.1719109115317597,,,
PRCP,2,-0.19284304699952054,1.0,,,,-0.1349515746887952,-0.2507345193102459,
SCN10A,2,0.12333463189049851,1.0,,,0.1203459904923243,0.1263232732886727,,
PRIMA1,2,-0.9329572795421402,1.0,,,,-0.481552989185408,-1.3843615698988725,
PRDM13,2,0.44668580185181017,1.0,,0.4473983941323309,0.4459732095712894,,,
PRDM14,2,0.22560781064184982,1.0,,,0.2302694381410629,0.2209461831426367,,
TOP3A,2,0.20648194016314403,1.0,,0.2204397433882503,0.1925241369380378,,,
TOP3B,2,0.2603956409752361,1.0,,0.3074072362384736,0.2133840457119986,,,
TOX,2,-0.43215555358665375,1.0,,-0.5706742546895933,-0.2936368524837142,,,
SCGB3A1,2,-2.918875792826188,1.0,,-3.219267751511044,-2.6184838341413323,,,
SCAMP1-AS1,2,-0.27227087553754403,1.0,,-0.316374621959989,-0.228167129115099,,,
TOR4A,2,-0.27211820713524976,1.0,,-0.2702677963721411,-0.2739686178983584,,,
SCFD2,2,0.2416535753331765,1.0,,0.2827859246761397,,0.2005212259902133,,
SCAMP4,2,0.3831345569012998,1.0,,,,,0.3087416303688188,0.4575274834337808
PRICKLE2-AS3,2,-0.10021370936836266,1.0,,-0.0866553511688952,-0.1137720675678301,,,
TOPORS,2,-0.26347537784770836,1.0,,,,-0.3223806586337066,-0.2045700970617101,
TOPORS-AS1,2,-0.2489713028363662,1.0,,-0.3032189975612764,,-0.194723608111456,,
PRDX3,2,0.18851568565143278,1.0,,,0.1539966343109224,,0.2230347369919432,
WDR43,2,0.45685440204411093,1.0,,0.4653240927903193,0.4483847112979026,,,
PRDX5,2,-0.22131139466660144,1.0,,-0.182725261336337,-0.2598975279968659,,,
PRH1-PRR4,2,0.35452239675666336,1.0,,0.189485417019168,0.5195593764941587,,,
SCARNA15,2,0.4192960210947157,1.0,,,0.4254923256686573,,0.4130997165207741,
TOR1AIP2,2,0.20070225565450123,1.0,,,,0.1440909291257588,0.2573135821832437,
SCARB2,2,-0.21950367005882085,1.0,,-0.2284144439569058,-0.2105928961607359,,,
SCAND2P,2,0.0399615178141194,1.0,,,0.0354156045487633,0.0445074310794755,,
WDR5,2,0.7072980191153022,1.0,,0.7852926657869892,0.6293033724436152,,,
SCN11A,2,-0.06580389512600045,1.0,,-0.0839003839670828,-0.0477074062849181,,,
SCRN2,2,-0.1622321100483514,1.0,,-0.2184796074829575,-0.1059846126137453,,,
WDR53,2,0.5104710604582265,1.0,,0.5339784034008144,0.4869637175156388,,,
SAT1,2,-0.32564577113233306,1.0,,-0.4408073431001256,-0.2104841991645406,,,
SCRG1,2,-0.28204698683136153,1.0,,,-0.2129389729136313,,-0.3511550007490918,
PPP6R2,2,-0.21562149129131386,1.0,,-0.1991737273972429,-0.2320692551853848,,,
PPRC1,2,-0.33232487135038147,1.0,,,-0.303860982256908,-0.3607887604438549,,
PPT1,2,-0.3012291483226849,1.0,,-0.2794054349825945,-0.3230528616627753,,,
SAYSD1,2,0.19940105817886478,1.0,,,,0.2201850241260077,0.1786170922317218,
PRKCG,2,0.31848575723921924,1.0,,,0.1056927409945825,,0.531278773483856,
SBF1,2,0.12621399507885528,1.0,,0.1640983313998489,0.0883296587578617,,,
PRKCD,2,-0.795541553046026,1.0,,-0.9016074000922272,-0.6894757059998249,,,
TOMM20,2,0.42161037555176606,1.0,,0.4762075215871792,0.3670132295163529,,,
TOMM22,2,0.4160892695482703,1.0,,0.5237184700633772,0.3084600690331633,,,
TP53AIP1,2,0.25901942303267783,1.0,,0.3619861277880454,0.1560527182773103,,,
WDR60,2,-0.26210544600552005,1.0,,-0.1079589021898099,,,-0.4162519898212302,
SCN4A,2,0.1381075234469386,1.0,,0.0957956641403914,0.1804193827534858,,,
PQLC3,2,-0.28522313566436336,1.0,,-0.2994272261299544,-0.2710190451987723,,,
PRADC1,2,0.31186526779536683,1.0,,,0.3832298498727199,0.2405006857180138,,
SCN3B,2,-1.0328004334480956,1.0,,,,-0.3973195999510182,-1.668281266945173,
SCN3A,2,-1.1702700650033702,1.0,,,,-0.5282089340509275,-1.8123311959558128,
PRKAR2A,2,-0.1119108766123211,1.0,,,-0.1331737990050459,,-0.0906479542195963,
PRKAG2,2,-0.1763452708426689,1.0,,-0.2494800118573072,-0.1032105298280306,,,
SCAF1,2,0.2868868151185298,1.0,,0.2827443704748917,0.2910292597621679,,,
PRB3,2,0.3670836690586484,1.0,,0.2653993250921678,0.468768013025129,,,
WDR54,2,0.5228803751921479,1.0,,0.6110846112130437,0.4346761391712521,,,
SCAF11,2,-0.16366268543725665,1.0,,,,-0.1718780279253557,-0.1554473429491576,
PRKAB2,2,0.6927153240304463,1.0,,0.5192199301292675,0.8662107179316252,,,
PPM1N,2,0.15525391281639375,1.0,,,0.1734703584916464,0.1370374671411411,,
TPD52L3,2,0.11512431354972645,1.0,,,0.1152232415867324,0.1150253855127205,,
PRPF8,2,-0.17309778092824546,1.0,,,-0.1892024860532962,,-0.1569930758031947,
PRTFDC1,2,0.963696822993332,1.0,,1.0244557569276012,0.9029378890590628,,,
POMK,2,0.16627174815316725,1.0,,0.1428176319047045,0.18972586440163,,,
POMT1,2,-0.18661033013879175,1.0,,-0.2197451234363407,-0.1534755368412428,,,
TMPRSS2,2,-1.121047864279088,1.0,,-0.9831889234016468,-1.258906805156529,,,
S100P,2,1.5066298727563356,1.0,,,1.1666417579400536,,1.8466179875726176,
PON1,2,0.5640395063949883,1.0,,,,0.242738088498589,0.8853409242913877,
TPTE2P5,2,-0.09090180355127771,1.0,,-0.1232864939623654,-0.05851711314019,,,
VWA5A,2,-0.9350850614435685,1.0,,-1.0212686885245752,-0.8489014343625618,,,
TMSB4Y,2,-0.12830528677113062,1.0,,-0.1318662253568874,-0.1247443481853738,,,
VWA5B2,2,0.14407036618258864,1.0,,,0.1749285623648952,0.1132121700002821,,
PRSS27,2,0.2904089425922128,1.0,,0.3708768761495529,0.2099410090348727,,,
WNT11,2,-1.2119276746737713,1.0,,,,,-1.6406591728140896,-0.783196176533453
PRSS23,2,-0.2693664827735356,1.0,,,-0.190027028469233,,-0.3487059370778382,
TMTC2,2,-0.4492700747338025,1.0,,,-0.6331000543789055,,-0.2654400950886995,
POTEM,2,0.5109120553224392,1.0,,0.3842348340561456,0.6375892765887328,,,
VWA8,2,-0.2779868061094191,1.0,,,-0.174537088362441,,-0.3814365238563972,
POU2F1,2,0.1516317841721134,1.0,,0.1786789677967331,0.1245846005474937,,,
POU2F2,2,0.21935132223619208,1.0,,,0.167587348518021,,0.2711152959543632,
TPTE,2,0.2832967102452592,1.0,,0.2030461760089186,0.3635472444815998,,,
SEP15,2,-0.17463442935378737,1.0,,-0.2138608385262355,,,-0.1354080201813392,
POU2F3,2,0.5172776128154473,1.0,,,,0.19711275945577,0.8374424661751245,
SENP8,2,0.3083803619411172,1.0,,,,0.2397822347527434,0.3769784891294909,
TPT1P8,2,-0.10077143565645225,1.0,,-0.0960482432292022,-0.1054946280837023,,,
TPT1-AS1,2,-0.22510574516232035,1.0,,-0.11427584307319,,,-0.3359356472514507,
SENP5,2,0.5101093062265942,1.0,,0.5721544688743823,0.4480641435788062,,,
POU3F4,2,0.11957528661923039,1.0,,,0.1259653244106326,0.1131852488278282,,
S100B,2,0.9353578463329852,1.0,,,,0.4636944385554624,1.407021254110508,
POMC,2,0.3500107936513416,1.0,,0.4451966921301293,0.2548248951725538,,,
PRSS16,2,1.021358386255561,1.0,,,,0.8110689161555928,1.231647856355529,
VTI1B,2,-0.5016018447273176,1.0,,-0.5128338153621561,-0.490369874092479,,,
VSIG1,2,1.457711062355051,1.0,,,,1.0571666908230428,1.8582554338870592,
WRN,2,0.31917512306648677,1.0,,0.4461967834607341,0.1921534626722394,,,
TMEM9B,2,-0.5244407036456034,1.0,,-0.5047258876082701,-0.5441555196829367,,,
WRB,2,-0.40830939270594857,1.0,,-0.5423548558688491,-0.274263929543048,,,
SEPW1,2,-0.39452517251718716,1.0,,-0.4942901331671478,-0.2947602118672265,,,
VSIG10,2,-0.37734199606726015,1.0,,,,-0.4606838989120332,-0.2940000932224871,
POLR2K,2,0.3882431248957874,1.0,,,0.5217844956297566,,0.2547017541618182,
TRADD,2,0.34926627299643304,1.0,,,,0.2085758105971562,0.4899567353957099,
POLR3B,2,0.12110636848996931,1.0,,0.1539688978604285,,0.0882438391195101,,
WRAP53,2,0.23792425409781343,1.0,,0.276805068868116,0.1990434393275108,,,
TRABD2B,2,-0.40651212105873374,1.0,,,-0.0826343768630592,,-0.7303898652544083,
S100A14,2,0.6796798570730624,1.0,,,,0.5730515076760714,0.7863082064700535,
POLR3H,2,-0.12796568376309864,1.0,,,-0.091096521971532,,-0.1648348455546653,
PSG1,2,0.09526707876630419,1.0,,,0.116441111744679,0.0740930457879294,,
POLRMT,2,0.18113682751439586,1.0,,0.2155922293761296,0.1466814256526621,,,
S100A6,2,-0.4730060546947418,1.0,,-0.553030940763124,-0.3929811686263596,,,
S100A7,2,2.4235870524995877,1.0,,3.382634669808732,1.4645394351904435,,,
PSD4,2,0.34361533719429627,1.0,,0.2258794392291099,,,0.4613512351594826,
S100A7A,2,0.1807174808490261,1.0,,0.1843649439247041,0.1770700177733481,,,
TMPRSS11D,2,1.4977999192565574,1.0,,1.982441493232539,1.013158345280576,,,
WNT6,2,0.12722609087078884,1.0,,,0.1066752527130815,,0.1477769290284962,
VSX1,2,0.05346178153754405,1.0,,0.0437229548233379,0.0632006082517502,,,
PSAP,2,-0.31223847289965884,1.0,,-0.2690155653470381,-0.3554613804522796,,,
POM121L8P,2,0.39533196917984204,1.0,,,0.093558696531415,,0.697105241828269,
S100A9,2,-0.8844616639706013,1.0,,,-0.6387995990844806,-1.130123728856722,,
SENP1,2,0.3619453345433626,1.0,,0.493674541185003,0.2302161279017222,,,
POU4F2,2,0.09238110497881476,1.0,,0.1321208556970772,0.0526413542605523,,,
WFDC21P,2,0.7017042798700692,1.0,,0.8747613580999767,,,0.5286472016401618,
PPCDC,2,0.2265312848575768,1.0,,,0.1663431453086759,,0.2867194244064777,
PPDPF,2,0.5902071669992086,1.0,,,,0.4142263399098027,0.7661879940886145,
SAFB2,2,-0.18070499486436842,1.0,,-0.2308281875153888,-0.130581802213348,,,
PPFIA1,2,0.5508269959663133,1.0,,0.7100062246981471,0.3916477672344796,,,
PPFIA4,2,0.4023537058841805,1.0,,0.2706352777572363,0.5340721340111247,,,
WBP2NL,2,-0.12744576653000395,1.0,,-0.1303190340879085,-0.1245724989720994,,,
PRR32,2,0.10447280879056095,1.0,,,0.0501955758662313,0.1587500417148906,,
TNFRSF10C,2,-0.5223469927043243,1.0,,-0.6272347993416272,-0.4174591860670215,,,
PRR29,2,-0.1988673593831491,1.0,,-0.2606170514179142,-0.137117667348384,,,
WHSC1L1,2,0.3260581054551122,1.0,,0.3948859985780073,0.2572302123322171,,,
PRR22,2,0.16288964249253424,1.0,,0.1401208200644381,0.1856584649206304,,,
TNFRSF12A,2,0.7284301306396204,1.0,,,,0.4289324720391025,1.0279277892401382,
SALL2,2,0.5821139942089584,1.0,,,,0.555709134650316,0.6085188537676007,
TNFRSF14,2,-0.6894755796986892,1.0,,-0.8960557516031216,-0.4828954077942568,,,
WHAMM,2,-0.32663437230248793,1.0,,,-0.4372126319794687,-0.2160561126255071,,
SAMD11,2,0.1254234230065474,1.0,,,0.1376018065204465,0.1132450394926483,,
PRR14,2,0.1414162983627367,1.0,,,0.1246581453299882,,0.1581744513954852,
WFDC5,2,0.507653157363212,1.0,,0.842811525343512,0.1724947893829121,,,
PPIP5K2,2,-0.27804742354568546,1.0,,-0.2570828624119752,-0.2990119846793957,,,
PRPSAP2,2,0.29845971753587774,1.0,,0.2680846742066975,0.3288347608650579,,,
TNFRSF19,2,-0.4589047796741907,1.0,,,-0.3853946194067891,,-0.5324149399415923,
PPL,2,-0.587047695219539,1.0,,,-0.834184695271903,-0.3399106951671751,,
PRPSAP1,2,0.19389929448651638,1.0,,0.2242847671594505,0.1635138218135823,,,
TNFRSF8,2,-0.22420265014440588,1.0,,,,-0.1620032430553859,-0.2864020572334258,
TNFSF10,2,-0.7853633965473049,1.0,,,-1.0636287387402976,-0.5070980543543122,,
SEH1L,2,0.5797564643862381,1.0,,0.6506943115762827,0.5088186171961936,,,
PPCS,2,0.4857475560384392,1.0,,,,0.4556186183990895,0.5158764936777889,
SAE1,2,0.5037130049749023,1.0,,0.5762345298168805,0.4311914801329242,,,
WLS,2,-0.6948128104386739,1.0,,-0.4005958688660715,-0.9890297520112764,,,
WBP11,2,-0.3153475802222543,1.0,,,,-0.4153047259507243,-0.2153904344937842,
SAA1,2,0.9406086102248955,1.0,,1.0650319625317015,,,0.8161852579180895,
POU5F1P4,2,0.1844568375996784,1.0,,,0.212716353662067,0.1561973215372898,,
WIZ,2,0.2784646142594327,1.0,,0.2832450671999771,0.2736841613188883,,,
SEMA5B,2,0.1879381666968029,1.0,,,0.203840706641289,0.1720356267523168,,
PP12719,2,-0.5921152746388785,1.0,,-0.2392569068678662,,,-0.9449736424098908,
PP13439,2,0.20830906837398172,1.0,,0.0975272079226541,0.3190909288253094,,,
PP14571,2,0.40262566930531224,1.0,,,0.1846278974127257,,0.6206234411978988,
PP2672,2,-0.5264695733033744,1.0,,,,-0.1049510882745856,-0.9479880583321632,
PRRX1,2,0.5623581296586723,1.0,,0.737062747962427,0.3876535113549175,,,
WAPAL,2,-0.1895747167701372,1.0,,,-0.1425398910031503,-0.2366095425371241,,
SEMA4C,2,0.38137579863047133,1.0,,0.306912627089849,0.4558389701710936,,,
PPA2,2,0.2586793628378996,1.0,,,,0.1806198191245576,0.3367389065512416,
PRRT2,2,-0.34604386135344667,1.0,,-0.3835170975090314,,,-0.3085706251978619,
PRRG4,2,0.6413038004215365,1.0,,1.0112351019054977,,0.2713724989375752,,
PRRG3,2,-0.5512841096964047,1.0,,,,-0.3311544628427327,-0.7714137565500767,
TNFAIP2,2,-0.3922805711743065,1.0,,-0.4667937377103976,-0.3177674046382154,,,
WASF1,2,1.4661949899698352,1.0,,1.6291619547851155,1.303228025154555,,,
TPRKB,2,0.6492875417274218,1.0,,0.5084916562732111,0.7900834271816325,,,
WIPI1,2,0.3253948216034108,1.0,,0.4613097086281232,0.1894799345786985,,,
PPAPDC2,2,0.38129621191482865,1.0,,0.5468530903581055,,,0.2157393334715518,
PPARA,2,0.2114094121263514,1.0,,0.3539084642828358,0.068910359969867,,,
SEMA3A,2,0.2574587394725714,1.0,,0.2813143409840739,0.233603137961069,,,
SELT,2,-0.15691361722903155,1.0,,,-0.1437432528770973,,-0.1700839815809658,
TNFAIP8L2,2,-0.8623974518824649,1.0,,-0.9470720280701456,-0.777722875694784,,,
WASL,2,0.19876303611022927,1.0,,,0.1329798460030944,,0.2645462262173641,
PITPNM3,2,-0.2720148538756599,1.0,,,-0.2870763571557395,,-0.2569533505955803,
RPS6KA1,2,-0.8563791312860762,1.0,,-0.9076284179353378,-0.8051298446368147,,,
PCP2,2,0.23516891906987866,1.0,,,0.1920262617384516,0.2783115764013057,,
TSC2,2,0.2262072823751477,1.0,,,,0.1508061941544198,0.3016083705958756,
PELO,2,-0.1755409327758754,1.0,,,-0.2193923030745228,-0.131689562477228,,
RP5-1180E21.5,2,-0.16246148382901615,1.0,,-0.1524492389032596,-0.1724737287547727,,,
PEMT,2,-0.1992008219003138,1.0,,-0.1852969071276158,,,-0.2131047366730118,
RANBP6,2,-0.237750784608251,1.0,,,-0.1971388177526158,,-0.2783627514638862,
RP5-1189K21.2,2,0.30789121622538285,1.0,,,,0.0581222106612484,0.5576602217895172,
PER3,2,-0.28993140974257947,1.0,,-0.3624087261107203,-0.2174540933744386,,,
PERM1,2,0.17749763694390153,1.0,,,0.2130137623899241,0.141981511497879,,
THEM4,2,0.3355374829628306,1.0,,,,0.3242597414725265,0.3468152244531346,
ZFYVE9,2,-0.1712993523514465,1.0,,-0.1258334314926594,,-0.2167652732102336,,
ZFYVE26,2,-0.6128674577384645,1.0,,-0.655543633199323,-0.5701912822776062,,,
TSC22D2,2,-0.21975673212418806,1.0,,,-0.1956765451338175,-0.2438369191145586,,
ZFYVE21,2,-0.3259809799881753,1.0,,,-0.3476480631359119,,-0.3043138968404388,
SLC6A7,2,0.13013756751753644,1.0,,0.1498647455297899,,0.110410389505283,,
RAD51-AS1,2,-0.2813501485672383,1.0,,-0.2702071330232494,,,-0.2924931641112271,
RP5-890E16.2,2,0.4362304827492074,1.0,,,0.2181251746567465,,0.6543357908416683,
ZFY-AS1,2,-0.18408954912139347,1.0,,-0.2397405755379797,-0.1284385227048072,,,
ZFX,2,0.1567941512776114,1.0,,0.221399161750579,0.0921891408046438,,,
TSACC,2,0.26090986322879767,1.0,,,0.3134060897058185,0.2084136367517768,,
PET100,2,0.19750485271617754,1.0,,,0.1383408341663061,,0.256668871266049,
THOC1,2,0.1911641557733218,1.0,,,0.2111059588499005,0.1712223526967431,,
SLC6A20,2,-0.2606012772090345,1.0,,-0.3035102772144027,-0.2176922772036663,,,
RAMP2-AS1,2,-0.2516149896271429,1.0,,-0.104437585818939,,,-0.3987923934353468,
SLC6A2,2,0.051492665876770344,1.0,,0.0548702099485058,0.0481151218050349,,,
SLC6A19,2,0.07431148906643664,1.0,,0.05755415611259,0.0910688220202833,,,
THOC5,2,0.2840471119388285,1.0,,0.3609087234416739,0.2071855004359831,,,
ZFR,2,0.4226295375675988,1.0,,0.3862090838498924,0.4590499912853052,,,
RP5-1170D6.1,2,0.24880601618319356,1.0,,,0.0768267648809307,,0.4207852674854564,
SLC7A8,2,0.4643591700092593,1.0,,0.6715275447639506,0.257190795254568,,,
USP20,2,-0.27899347763631016,1.0,,-0.3530070282586184,-0.2049799270140019,,,
TSC22D4,2,0.14442262148991625,1.0,,,0.1265895255171166,,0.1622557174627159,
RP4-594L9.2,2,0.11286586601750534,1.0,,0.0978843459319693,0.1278473861030414,,,
WDR45,2,0.21160584866945958,1.0,,,,0.1426409128104513,0.2805707845284679,
RP4-595K12.1,2,0.2317336114051809,1.0,,,0.2916486804938306,,0.1718185423165312,
ZKSCAN1,2,0.437267973368373,1.0,,0.4304735984261043,0.4440623483106417,,,
RASA2,2,-0.2727561803923235,1.0,,-0.342055704910063,-0.203456655874584,,,
PDSS2,2,-0.39742583895174144,1.0,,-0.3700817985275648,-0.4247698793759181,,,
RARS2,2,0.16693126666649444,1.0,,0.1913351449239808,0.1425273884090081,,,
ZIC3,2,0.11848681650026924,1.0,,0.0798294795132057,0.1571441534873328,,,
TSGA10,2,-0.09390181416551495,1.0,,-0.0758822771202356,,-0.1119213512107943,,
RP4-665N4.4,2,-0.333894598509657,1.0,,,-0.0755085834649302,,-0.5922806135543839,
RP4-710M16.1,2,0.250569731780248,1.0,,,0.3036202777274104,,0.1975191858330856,
RP4-773N10.4,2,-0.15775220151268635,1.0,,,-0.1754890097269442,,-0.1400153932984285,
TGS1,2,0.34720514507090317,1.0,,0.3229699098499852,0.3714403802918212,,,
RAPGEFL1,2,1.0224802244767637,1.0,,1.3675454095823838,0.6774150393711438,,,
PDZD4,2,-0.3530890886100328,1.0,,,,-0.0871392183975414,-0.6190389588225242,
RAPGEF6,2,-0.29149517101213573,1.0,,-0.2067453924908964,-0.376244949533375,,,
TH,2,0.13454245529857378,1.0,,0.1033548127693624,0.1657300978277852,,,
USP10,2,0.5010583560275785,1.0,,0.4449470821176238,0.5571696299375334,,,
USP16,2,-0.3835394639481103,1.0,,-0.4519008937151421,-0.3151780341810785,,,
RP5-1092A3.4,2,0.5038899788321962,1.0,,,,0.4768323019723155,0.5309476556920769,
USP19,2,-0.0939533688893023,1.0,,-0.0948780249892111,-0.0930287127893935,,,
RAP1GAP2,2,-0.29190383687137134,1.0,,,,-0.3523931817005339,-0.2314144920422087,
TSEN2,2,-0.1565551309027193,1.0,,-0.1433266943763271,-0.1697835674291115,,,
PEF1,2,-0.3422028067186965,1.0,,-0.3129545822898052,-0.3714510311475879,,,
PEG10,2,-0.7986034097523942,1.0,,,,-0.994443123347298,-0.6027636961574903,
RP5-930J4.4,2,-0.31115322007208013,1.0,,-0.4439389108457616,,,-0.1783675292983986,
SLC6A15,2,0.6779986682893795,1.0,,0.7536561776851642,0.6023411588935947,,,
PEX11B,2,0.6132481520835471,1.0,,,,0.6365064094703943,0.5899898946966999,
USP37,2,0.1905026117266279,1.0,,0.1776628661401451,0.2033423573131107,,,
SLC45A1,2,0.21521277188333138,1.0,,0.1899269828436534,0.2404985609230094,,,
RPA2,2,0.33386308600320813,1.0,,,,0.3686744060281537,0.2990517659782625,
TRPS1,2,0.4848673548945799,1.0,,0.6497411091834593,0.3199936006057005,,,
ZFP30,2,0.26144266932464466,1.0,,0.139097629824521,0.3837877088247683,,,
TRPM4,2,0.35037465917760446,1.0,,,,0.393538547847081,0.3072107705081279,
SLC40A1,2,-0.6505062015077081,1.0,,-0.7892133325213013,-0.5117990704941149,,,
SLC3A2,2,0.46866249842024843,1.0,,0.5722425906258106,0.3650824062146863,,,
RPARP-AS1,2,-0.2933065530722375,1.0,,-0.2922888424849335,-0.2943242636595416,,,
TIMMDC1,2,0.3681485746296164,1.0,,0.5012299653796575,0.2350671838795754,,,
SLC39A5,2,0.17313756640461359,1.0,,,0.2103706608368247,0.1359044719724025,,
RPF1,2,-0.09788567703231615,1.0,,-0.0786830770823616,,,-0.1170882769822707,
TRPC4AP,2,0.186120855886093,1.0,,,0.176566548059694,,0.195675163712492,
ZFAS1,2,0.380626342180711,1.0,,,0.413691899805841,,0.347560784555581,
RAD51L3-RFFL,2,0.21238859465713705,1.0,,0.1495249972546117,,,0.2752521920596624,
PGBD1,2,-0.4730955087799633,1.0,,,,-0.4126163142167742,-0.5335747033431524,
ZFAND4,2,-0.12966740200489263,1.0,,,-0.1125226391160851,-0.1468121648937002,,
PGBD4,2,0.14330228941314244,1.0,,,0.1919862445069566,0.0946183343193283,,
SLC39A12,2,-0.06192059462519915,1.0,,-0.0532344151369015,-0.0706067741134968,,,
RAD51D,2,0.18156236288172375,1.0,,0.2105739548670335,0.152550770896414,,,
TJP3,2,0.5379106489261885,1.0,,,,0.4618802250305069,0.6139410728218699,
TK2,2,-0.3923215219388012,1.0,,-0.383070010231763,-0.4015730336458394,,,
ZFAND2B,2,-0.3332199514609806,1.0,,-0.3765208785547305,-0.2899190243672307,,,
SLC39A1,2,0.25793849256382106,1.0,,,,0.2879604315141044,0.2279165536135377,
USP42,2,0.17918077202517496,1.0,,0.2027404205918603,,,0.1556211234584896,
SLC38A6,2,0.4659113719199945,1.0,,,,0.4478726929503018,0.4839500508896872,
SLC47A1,2,-1.164169675132501,1.0,,-1.2984456232818973,-1.0298937269831048,,,
USP36,2,-0.13131988482908136,1.0,,-0.1394894138638376,-0.1231503557943251,,,
RALGAPB,2,0.2700684231490653,1.0,,0.309817516175519,0.2303193301226117,,,
RAG1,2,-0.3070619106635788,1.0,,,,-0.0995263154369281,-0.5145975058902295,
SLC6A12,2,-0.30144211423551914,1.0,,-0.3120888089504481,-0.2907954195205902,,,
THYN1,2,0.30423098647553903,1.0,,,,0.3258495421148897,0.2826124308361883,
TIA1,2,0.261577620157202,1.0,,0.1558420278243151,0.3673132124900889,,,
RALBP1,2,-0.4142894065363052,1.0,,,,-0.1351440114984914,,-0.693434801574119
PEX3,2,-0.23837849318052506,1.0,,-0.1793171726268676,-0.2974398137341825,,,
PEX5,2,-0.32851356498330686,1.0,,,,-0.2310070783424747,-0.426020051624139,
TICAM1,2,-0.33858754572743577,1.0,,,-0.3944427549859768,-0.2827323364688947,,
SLC6A11,2,0.11737854614111085,1.0,,,0.1014446514923468,0.1333124407898749,,
PEX7,2,0.25533368113114013,1.0,,,,0.2641760375820894,0.2464913246801909,
SLC5A7,2,-0.4230314633434198,1.0,,,,-0.0929156524567558,-0.7531472742300838,
RP5-968J1.1,2,0.0837081933161893,1.0,,,0.0793133133688871,0.0881030732634915,,
SLC5A5,2,0.1433916523636526,1.0,,,0.142111869379433,0.1446714353478722,,
SLC5A2,2,0.1901861425854556,1.0,,,0.2203857912212479,0.1599864939496633,,
SLC5A11,2,0.28027993293092146,1.0,,,0.1706898816268787,,0.3898699842349642,
RALB,2,-0.4377979158275691,1.0,,,,-0.4536693358523607,-0.4219264958027775,
TIGD3,2,0.2486997367018073,1.0,,,0.3718616774260832,0.1255377959775314,,
RALA,2,-0.27316186047872026,1.0,,,,-0.2108573410487118,-0.3354663799087287,
PFDN1,2,-0.1906025616228355,1.0,,-0.2337566886930862,-0.1474484345525848,,,
SLC4A9,2,0.07185427520699855,1.0,,,0.0856656549848233,0.0580428954291738,,
