GENE_SYMBOL,Puntuacion_Consenso,LogFC_Medio,Importancia_Media,Consistencia_Signo,Num_Estudios
DDX3X,0.021062161472791843,-0.2260848759156637,0.0,0.0,2
CCNC,0.021061377302512965,0.226077740420492,0.0,0.0,3
HMGXB3,0.021058576588102434,0.2260522555421538,0.0,0.0,2
STXBP2,0.02105026774442264,-0.2259766498790007,0.0,0.0,2
FURIN,0.021047052584542522,0.2259473937870284,0.0,0.0,1
HMP19,0.02102577190836865,0.225753751964354,0.0,0.0,1
LILRB4,0.02101511168320903,0.2256567500921784,0.0,0.0,1
LBX1,0.021013857866674403,0.2256453410882031,0.0,0.0,1
EXOSC8,0.021012691535685014,0.2256347281519984,0.0,0.0,1
ASNA1,0.02101114116446823,0.225620620672246,0.0,0.0,2
PRDM14,0.021009733379182622,0.2256078106418498,0.0,0.0,2
LOC254896,0.021008364690045942,-0.2255953563637556,0.0,0.0,1
ANGEL1,0.021001097592525445,0.2255292299870407,0.0,0.0,3
PSMD11,0.020991521301834133,0.2254420912904704,0.0,0.0,1
CST5,0.02098887141118291,-0.2254179788209512,0.0,0.0,3
UBN1,0.02098391577915203,0.2253728854408761,0.0,0.0,4
B3GNTL1,0.02098244015855476,0.2253594581484491,0.0,0.0,3
ZNF232,0.020977876569293584,0.2253179321304198,0.0,0.0,2
PNMA1,0.020974212363600468,-0.2252845899817366,0.0,0.0,1
CTNNA2,0.020964161114855155,0.2251931294420764,0.0,0.0,1
KIDINS220,0.02096176893275821,-0.2251713619710789,0.0,0.0,4
MKRN2,0.020961431908128766,-0.2251682952422307,0.0,0.0,1
IL12RB1,0.02095531633295476,-0.2251126470516506,0.0,0.0,3
C6orf120,0.020952506405766978,-0.2250870783423775,0.0,0.0,3
FTL,0.020946629111842252,-0.2250335983731003,0.0,0.0,3
DNAL4,0.02094432950236339,0.2250126732592887,0.0,0.0,1
TAF11,0.020937828632273864,0.224953519108226,0.0,0.0,1
BTBD1,0.020921347322111303,-0.2248035487353927,0.0,0.0,4
PCBP4,0.020918286399372748,-0.2247756961120401,0.0,0.0,1
USP6NL,0.02091655448327576,0.2247599366790691,0.0,0.0,1
ING2,0.020910217292115143,0.2247022719114202,0.0,0.0,1
ARF4,0.02090883899608928,0.2246897302162009,0.0,0.0,2
HTRA2,0.020905586758170714,0.2246601367355626,0.0,0.0,2
ADCY10,0.02089858716714285,0.2245964445129313,0.0,0.0,2
GLTSCR2,0.02088827664489083,-0.224502624734589,0.0,0.0,3
CCS,0.020883145256192157,0.2244559320706744,0.0,0.0,3
OSTF1,0.020882664019642932,-0.2244515530969159,0.0,0.0,2
DCTN5,0.020879847080867913,0.2244259205862616,0.0,0.0,4
PCBP1,0.02086843124673039,-0.2243220431102041,0.0,0.0,2
GPATCH3,0.02086627409793571,0.2243024143060736,0.0,0.0,1
GH2,0.020866033890220907,0.2243002285550507,0.0,0.0,3
UBIAD1,0.02085669873414,0.2242152840437162,0.0,0.0,5
FAM131A,0.02084694489267595,0.224126529737991,0.0,0.0,2
ARPC4,0.0208197322618689,-0.2238789105652641,0.0,0.0,1
SYNJ1,0.020807270282942398,-0.223765513777787,0.0,0.0,4
DAK,0.020794299060861145,0.2236474831726687,0.0,0.0,4
GPR85,0.020772406464309418,-0.2234482732291164,0.0,0.0,2
CMPK1,0.02075611354474712,0.2233000171015877,0.0,0.0,2
IL23A,0.02075123514407836,0.2232556264821583,0.0,0.0,4
MLH3,0.020730343902955757,0.2230655282928029,0.0,0.0,2
U2AF1,0.020727551546270186,-0.2230401194649192,0.0,0.0,3
CARS,0.020723751869536292,0.2230055446082599,0.0,0.0,4
GSDMD,0.020720996255801427,-0.2229804701199379,0.0,0.0,2
CR1,0.020719009309732313,-0.2229623900619907,0.0,0.0,2
ATAD2B,0.020673264091627126,0.2225461350830534,0.0,0.0,3
GPR50,0.020672590567275044,0.2225400064017048,0.0,0.0,2
AVIL,0.020666706308769222,-0.1845292474468056,0.0034427427486106,-1.0,1
ANKRD49,0.020660850028707593,0.2224331743034761,0.0,0.0,3
TEX13A,0.020660198263056467,0.2224272436136987,0.0,0.0,4
SUCLA2,0.02065175857754419,-0.2223504473656827,0.0,0.0,1
HELZ,0.020635333471177675,0.179286059954852,0.0038924103462461,1.0,1
ZNF510,0.020616799504570356,-0.2220323400577029,0.0,0.0,2
IGFBP1,0.020611259477295297,0.2219819290195177,0.0,0.0,1
RBM14,0.020607229893889134,0.2219452621453539,0.0,0.0,3
ASXL1,0.020593454528000793,-0.2218199142975303,0.0,0.0,3
MAGED2,0.02058773999052835,0.2217679153176641,0.0,0.0,2
MC5R,0.020586206043861518,0.2217539572917995,0.0,0.0,3
RBCK1,0.020579498512739075,0.2216929226450814,0.0,0.0,4
GTDC1,0.02057858327608715,-0.2216845945218578,0.0,0.0,3
CTF1,0.020570147088598147,-0.2216078301038268,0.0,0.0,2
CCP110,0.020568340128953044,-0.1910445509435625,0.0027706168497109,-2.0,1
C9orf156,0.02056723236728206,-0.1899976741462577,0.0028646549564277,-2.0,3
KCND3,0.020566291700039045,-0.2215727483018388,0.0,0.0,2
AFTPH,0.020565857850807022,0.2215688005252095,0.0,0.0,3
GEMIN8,0.020551764430377244,-0.2214405585653469,0.0,0.0,2
PRSS53,0.020542926080064673,0.2213601346986437,0.0,0.0,3
TBRG4,0.02052996125736817,-0.2212421623242187,0.0,0.0,2
MIS18BP1,0.020527943523522676,0.2212238021153456,0.0,0.0,3
STAT3,0.020523569969780612,-0.2211840053104293,0.0,0.0,3
HIPK3,0.020522860943157833,-0.2211775535789882,0.0,0.0,4
RAD51B,0.02052229712999655,0.2211724232059067,0.0,0.0,4
RAP2A,0.020521547859342647,-0.2211656052771006,0.0,0.0,4
ZSWIM1,0.020519031432674133,0.221142707252492,0.0,0.0,4
DYRK3,0.020513142703301953,-0.2210891232272689,0.0,0.0,2
RAI1,0.020512804071967677,0.2210860418783377,0.0,0.0,4
UPB1,0.020504207426673093,-0.2210078173872488,0.0,0.0,2
PWP1,0.020496226319562653,0.2209351939369788,0.0,0.0,2
MRPS11,0.02049290845266069,0.2209050032706185,0.0,0.0,3
LOC157562,0.020489182638032236,-0.2208711005163213,0.0,0.0,1
GRPEL1,0.02048786734475456,0.2208591321096053,0.0,0.0,2
NDP,0.020485900888921455,0.2208412385009333,0.0,0.0,1
GSTM4,0.020472177495985223,-0.2207163635768596,0.0,0.0,1
DDI2,0.020463841256076552,0.2206405086238977,0.0,0.0,4
TNFRSF10B,0.020452107765148702,-0.2205337406551058,0.0,0.0,1
BAIAP3,0.020449565752851222,0.2205106098160985,0.0,0.0,2
CLSPN,0.020449216949370953,0.2205074359065327,0.0,0.0,4
PCIF1,0.020433851477680984,-0.2203676190172578,0.0,0.0,2
LIN37,0.02042697824818596,0.2203050766113586,0.0,0.0,1
ZNF91,0.020422919300347644,-0.2202681425378766,0.0,0.0,4
MUC2,0.020422861547358666,0.2202676170191403,0.0,0.0,1
SLCO1C1,0.020411839317159643,-0.2201673211108601,0.0,0.0,3
PSG11,0.020398772288597072,0.2200484187222743,0.0,0.0,4
XPO6,0.02039172780599619,0.2199843180123397,0.0,0.0,3
PIEZO1,0.02037695651920559,-0.2198499078613648,0.0,0.0,4
CGB,0.02037629128211826,0.2198438545893236,0.0,0.0,3
UBR5,0.020375960801115953,0.2198408474036908,0.0,0.0,2
FZR1,0.02037216926854629,0.2198063466542071,0.0,0.0,4
TSC22D2,0.02036671677521467,-0.219756732124188,0.0,0.0,2
ATRNL1,0.020362694140254767,0.1347462902315962,0.0077071792733985,3.0,2
SERBP1,0.020361615894341514,0.2197103170638087,0.0,0.0,3
KRTAP5-9,0.02035203113462982,0.2196231013040601,0.0,0.0,4
ZMYM3,0.020351077400916757,0.2196144228798862,0.0,0.0,4
ARL5A,0.020346418880316096,-0.219572033041673,0.0,0.0,4
GHRHR,0.020342291102193266,0.2195344726524838,0.0,0.0,2
RNF2,0.02033918386509822,0.2195061985953227,0.0,0.0,2
SCARB2,0.020338905986250832,-0.2195036700588208,0.0,0.0,2
ST18,0.020332995920308836,0.2194498918831753,0.0,0.0,2
TAF7,0.020332312822660813,-0.2194436760903806,0.0,0.0,2
POU2F2,0.020322163401232878,0.219351322236192,0.0,0.0,2
ETV7,0.0203178111462024,0.2193117192372102,0.0,0.0,3
C14orf1,0.020312520301457783,0.21926357561567,0.0,0.0,2
SOD1,0.020309886419034896,0.2192396088117531,0.0,0.0,4
PTPN9,0.020307140628784397,0.2192146237114469,0.0,0.0,1
GLI1,0.02030666021054382,0.2192102521838229,0.0,0.0,2
KIAA0195,0.020305751093877656,-0.2192019797489237,0.0,0.0,1
EGLN2,0.020305171984425635,-0.2191967101884595,0.0,0.0,3
TMCO6,0.020305061978702885,0.2191957092001223,0.0,0.0,1
VPS28,0.02028280050329382,-0.218993142672705,0.0,0.0,2
ZBTB39,0.020274004644932002,0.2189131054581329,0.0,0.0,2
GOLGA2,0.020271721726922178,0.2188923322270181,0.0,0.0,4
NAV2,0.02027139071885835,-0.2188893202454309,0.0,0.0,1
ABCC8,0.020266421219084067,0.2188441006769261,0.0,0.0,1
CARKD,0.020264002561726707,-0.2188220922963992,0.0,0.0,2
RELA,0.020260809534976516,-0.2187930376030848,0.0,0.0,1
DPF1,0.02025813938939024,0.2187687408253928,0.0,0.0,3
OBP2A,0.02025543099461395,0.2187440960022341,0.0,0.0,1
GREB1L,0.020242531996495904,0.2186267225933328,0.0,0.0,3
PET112,0.02022598045312206,0.2184761131389715,0.0,0.0,3
EAPP,0.020224425696618763,0.2184619657556528,0.0,0.0,1
DNASE2,0.02022378195420675,0.2184561080727025,0.0,0.0,1
PDE6D,0.020218802992980633,0.2184108024104682,0.0,0.0,1
MGAT5,0.0202185229111718,0.2184082538282936,0.0,0.0,1
ARFGAP3,0.02021412859345527,0.2183682680832408,0.0,0.0,2
CRYBA2,0.020211567550538025,0.2183449640766204,0.0,0.0,2
HMGB1,0.020211390485376495,-0.1487219122551656,0.0063147073887288,-3.0,4
SIVA1,0.020204288995938707,0.2182787334471267,0.0,0.0,2
TRIO,0.020192633315137907,0.218172673505406,0.0,0.0,2
CPEB3,0.02018348897303085,-0.2180894652906716,0.0,0.0,3
CDSN,0.02017941261208945,0.2180523727680411,0.0,0.0,3
INTS12,0.020166291722586577,-0.2179329802761068,0.0,0.0,2
UNC5C,0.02016152923810189,-0.217889644426788,0.0,0.0,3
ZNF562,0.020154162175817586,-0.2178226084286443,0.0,0.0,1
RNF14,0.020147181401877982,-0.2177590874306131,0.0,0.0,2
UBE2J1,0.020138713434562788,0.2176820338345777,0.0,0.0,1
DNASE1,0.0201345678561487,0.2176443114730519,0.0,0.0,4
POMT2,0.020128769661478085,0.2175915512611552,0.0,0.0,3
GPATCH8,0.020125855192144576,0.2175650312789301,0.0,0.0,1
DDX6,0.020099405582798588,0.2173243551593869,0.0,0.0,1
SPEF1,0.020093802529043938,-0.2172733706167564,0.0,0.0,2
HEATR6,0.020079946133967918,0.2171472854502751,0.0,0.0,4
UBE3C,0.0200795321401583,0.217143518346485,0.0,0.0,3
PICALM,0.020073808745458225,-0.2170914387709794,0.0,0.0,3
KLK1,0.020073628659529615,0.2041248948007669,0.0011759248660082,1.0,2
SMU1,0.02006583045338081,-0.2170188409358788,0.0,0.0,4
RECQL5,0.020055934427023758,0.2169287928300124,0.0,0.0,4
GPHN,0.02004867097935246,-0.2168626996648104,0.0,0.0,1
MRPL46,0.02004325968562232,-0.2168134600272928,0.0,0.0,1
MAN2C1,0.020022080661685506,-0.216620743181076,0.0,0.0,3
ENOX2,0.020020373242950234,0.2166052066599023,0.0,0.0,4
RND2,0.02001831560280461,0.2165864833268206,0.0,0.0,3
MORC3,0.020017358588064468,-0.2165777750472014,0.0,0.0,1
NUCB2,0.02001243131065633,0.216532939677764,0.0,0.0,1
MAP3K11,0.02001073829530374,-0.216517534219027,0.0,0.0,4
WWP1,0.02000551793338303,-0.216470031950345,0.0,0.0,3
RABEP1,0.019999534202450514,-0.2164155834659689,0.0,0.0,4
KCNQ1DN,0.01998901828895881,0.1878228943820044,0.0025846954203506,-2.0,1
LOC100127886,0.019980676600792596,-0.2162439902174052,0.0,0.0,2
TMEM184C,0.019977631544659365,0.2162162819709676,0.0,0.0,2
HNRNPA3,0.019976205342901725,-0.2162033043613468,0.0,0.0,2
CLCN3,0.01997348081628691,0.2161785127478047,0.0,0.0,4
PDK3,0.019973332062516766,0.2161771591746877,0.0,0.0,2
SART3,0.01997075621295736,0.2161537204362029,0.0,0.0,2
DPY19L1P1,0.019967392946130536,0.2161231166568321,0.0,0.0,2
DCTN3,0.019965152401415023,-0.2161027289981435,0.0,0.0,3
MUT,0.019954227127894394,-0.2160033153394578,0.0,0.0,2
TBCD,0.019936963747673068,0.2158462285822389,0.0,0.0,4
CYP2R1,0.019933734969643846,0.2158168485730004,0.0,0.0,2
ADCY2,0.019933442011785884,0.2158141828262394,0.0,0.0,2
KCNIP1,0.019932347613538823,-0.2158042244363104,0.0,0.0,3
KCNJ6,0.01993129543999509,0.2157946502667157,0.0,0.0,1
CTCF,0.01992946779468043,0.174214040456436,0.0037698784281391,1.0,3
TWISTNB,0.01992631737301778,0.2157493527416274,0.0,0.0,2
NUDT9,0.019925300113845724,-0.2157400962725848,0.0,0.0,4
TARDBP,0.019921488859259,-0.2157054160641732,0.0,0.0,2
HSPBAP1,0.019912935514846172,-0.2156275855860188,0.0,0.0,2
ABHD4,0.019912835290121757,0.2156266735990991,0.0,0.0,4
PPP6R2,0.019912265769486757,-0.2156214912913138,0.0,0.0,2
USP48,0.019905221250909096,0.2155573902540114,0.0,0.0,4
SDAD1,0.019900447250914503,0.2155139496202248,0.0,0.0,4
WDR55,0.019899949477068253,0.2155094201666454,0.0,0.0,3
C10orf88,0.019888573857294103,0.2154059086179935,0.0,0.0,3
DIP2C,0.01986936280020189,-0.2152310991297778,0.0,0.0,2
FAM53B,0.019863366042104036,-0.2151765321057454,0.0,0.0,4
ACTR2,0.01986323876530269,0.2151753739606002,0.0,0.0,3
TRAPPC9,0.019859925205883547,0.2151452224898377,0.0,0.0,4
TM9SF3,0.019854655010997074,0.2150972667700416,0.0,0.0,3
ST8SIA3,0.019849981579121795,0.2150547412478693,0.0,0.0,1
DAZAP1,0.01983539774865587,0.2149220368408325,0.0,0.0,2
SRR,0.019830397860757312,-0.2148765407580044,0.0,0.0,2
FAM89B,0.019823960325610117,0.2148179629182192,0.0,0.0,3
BCS1L,0.019821945571957635,0.2147996298273757,0.0,0.0,3
EDA,0.019801475736895134,-0.214613366188995,0.0,0.0,2
C14orf93,0.01980070692649422,0.2146063704598129,0.0,0.0,3
STX17,0.019798131701708976,-0.214582937406411,0.0,0.0,4
TRMT112,0.019795731117534122,0.2145610934813729,0.0,0.0,3
NSUN3,0.019789052114760657,0.2145003184261005,0.0,0.0,3
POMP,0.019786583512978125,-0.2144778555802435,0.0,0.0,1
CDHR2,0.019778475325917366,0.2144040757760586,0.0,0.0,3
HS3ST3B1,0.019764041104728798,0.2142727327267587,0.0,0.0,2
KCNJ13,0.01975288364360503,0.2141712062954192,0.0,0.0,2
TCERG1,0.019750882226376817,0.2141529945583091,0.0,0.0,1
API5,0.019748378582661943,0.2141302128511719,0.0,0.0,3
ACTR6,0.01974821451638701,0.2141287199431337,0.0,0.0,2
WDR48,0.019746438341384294,-0.2141125577797652,0.0,0.0,3
ACOT8,0.019734462614877633,0.2140035856075629,0.0,0.0,4
PCDHB13,0.019732376257810096,-0.2139846009671311,0.0,0.0,1
DERL2,0.019731934480547594,0.2139805810500181,0.0,0.0,2
AKAP5,0.019727896711446233,-0.213943839690771,0.0,0.0,4
PPIL2,0.019727059146885613,0.2139362183385733,0.0,0.0,4
PPP1R1A,0.0197146650793732,0.213823439505615,0.0,0.0,1
LARGE,0.019695774624474634,-0.2136515473115973,0.0,0.0,1
ZFHX2,0.019688685271398863,0.2135870383063402,0.0,0.0,3
RHOC,0.019688636335904022,0.2135865930216915,0.0,0.0,1
FOXK2,0.019685183234135768,0.2135551717964061,0.0,0.0,3
SEBOX,0.019675887281813777,-0.2134705840165622,0.0,0.0,1
ARMC6,0.01967549771066122,0.2134670391448003,0.0,0.0,3
RBM4B,0.019667799691725683,0.2133969916328942,0.0,0.0,2
FBXO4,0.01966151150686225,0.2133397727941543,0.0,0.0,3
BPTF,0.019658970474789813,0.2133166508746269,0.0,0.0,1
IQSEC2,0.019650993926185464,0.213244068904121,0.0,0.0,1
NUP98,0.01964891117145951,-0.2132251170429103,0.0,0.0,2
DEFA6,0.019647659385038253,0.2132137265117904,0.0,0.0,1
HIST1H3E,0.019640420202907672,0.2131478541489489,0.0,0.0,3
GALR3,0.019635597477565325,0.2131039701427303,0.0,0.0,2
MYLPF,0.019634586769793076,0.2130947732876299,0.0,0.0,1
ACHE,0.01961271362763792,0.2128957403678141,0.0,0.0,2
CPSF7,0.019609147208083447,0.212863288016333,0.0,0.0,1
AGAP11,0.01960840369962483,-0.2128565225201653,0.0,0.0,3
GALT,0.019606532158546814,-0.2128394925807688,0.0,0.0,2
IP6K2,0.01960612482859008,0.2128357861141788,0.0,0.0,1
CHRFAM7A,0.019602213910922362,0.2128001990294772,0.0,0.0,2
EIF4E2,0.01960111556738838,0.2127902047397232,0.0,0.0,3
GATAD1,0.019597741184275774,0.2127594998085928,0.0,0.0,1
MOGAT2,0.019563743417200557,0.0831965646412904,0.0117233785863699,4.0,3
CACNA1E,0.019549165293601883,0.2123174873494364,0.0,0.0,3
ERICH1,0.019538103081006026,-0.2122168276245117,0.0,0.0,4
CS,0.019525968882260922,0.212106413446762,0.0,0.0,3
NPAS1,0.01952293684521151,0.2120788236664436,0.0,0.0,1
MFSD11,0.019520933329875954,0.2120605928377724,0.0,0.0,3
KIAA1279,0.019516722540128664,-0.2120222770908994,0.0,0.0,1
HNRNPCL1,0.019511197437243544,0.2119720018560151,0.0,0.0,4
AP3S2,0.019511027785607125,0.2119704581244237,0.0,0.0,2
MBTD1,0.01950492020612396,0.2119148826899974,0.0,0.0,2
NAA15,0.019497915377545038,0.2118511428086862,0.0,0.0,3
MACROD1,0.019486302416287543,0.2117454715900569,0.0,0.0,2
ATXN1,0.019477982337277648,-0.2116697636919099,0.0,0.0,2
LAPTM4A,0.019471693122239116,-0.2116125354791735,0.0,0.0,3
WDR45,0.01947095826119415,0.2116058486694595,0.0,0.0,2
SLURP1,0.01945670227580785,0.2114761274626864,0.0,0.0,2
KCNA2,0.01945079696886091,0.2114223925911384,0.0,0.0,3
DET1,0.01945031261855268,-0.2114179852839771,0.0,0.0,2
PPARA,0.01944937045332876,0.2114094121263514,0.0,0.0,2
CD226,0.019449262624564725,-0.2114084309470771,0.0,0.0,3
RBFOX1,0.0194450137118621,0.2113697683033999,0.0,0.0,4
SSBP1,0.019444435344446672,0.2113645054950387,0.0,0.0,4
CERS1,0.019420814425340854,0.2111495688176736,0.0,0.0,2
APOOL,0.019415614348892305,0.2111022511350344,0.0,0.0,4
HAUS7,0.019400970704923946,0.2109690024597827,0.0,0.0,3
TRPA1,0.019400261510564037,0.2109625492020309,0.0,0.0,3
HCCS,0.019394566858444987,0.2109107311673585,0.0,0.0,3
TRIM8,0.019392505216907868,-0.2108919714239327,0.0,0.0,2
KCNS1,0.019385724450984302,0.2108302703829583,0.0,0.0,1
CLDN16,0.019379804024182923,0.2107763979294957,0.0,0.0,2
DNAJC11,0.0193776731289394,0.2107570080174688,0.0,0.0,3
CPLX2,0.01937338857642929,0.210718021072194,0.0,0.0,2
TGDS,0.019369476182960997,0.2106824205585623,0.0,0.0,4
ERCC4,0.019362693803701755,0.210620704837168,0.0,0.0,3
CPA4,0.019360237219447084,0.2105983513438513,0.0,0.0,2
GRIN1,0.01935856147631581,0.2105831030523204,0.0,0.0,2
MS4A3,0.019356296876424508,-0.1782214102797465,0.0029333563669167,-3.0,2
ORC2,0.019337381666346146,0.2103903790536601,0.0,0.0,2
PAPPA2,0.01932468100781282,-0.2102748104200573,0.0,0.0,1
AHDC1,0.01932278713180841,0.210257577245772,0.0,0.0,4
MEPCE,0.019321299481800953,-0.2102440404926824,0.0,0.0,1
APTX,0.019319250888840938,0.2102253994837476,0.0,0.0,3
ST6GALNAC4,0.019315035336564333,-0.2101870404006174,0.0,0.0,1
KCNC1,0.01930118983464413,0.2100610543555423,0.0,0.0,1
PAOX,0.019296176148780427,0.2100154327192262,0.0,0.0,4
USP9X,0.019291232433905355,-0.2099704477783639,0.0,0.0,2
BANP,0.01929079479517337,0.2099664655194807,0.0,0.0,3
MAT2B,0.01928177186782162,-0.2098843621086691,0.0,0.0,2
PSD,0.019269135399863028,0.2097693775721029,0.0,0.0,3
CIAO1,0.019266873210731398,0.2097487929617689,0.0,0.0,4
TMEM135,0.01924956565487545,0.2095913042318713,0.0,0.0,1
ZNF552,0.01924811779696318,0.2095781295637915,0.0,0.0,3
UCKL1,0.01924665938479735,0.2095648588581196,0.0,0.0,2
COX6A2,0.019246000485089988,0.2095588632525641,0.0,0.0,2
GNB2L1,0.019237194164990874,0.2094787308422443,0.0,0.0,2
TPD52L2,0.01923696254808209,0.2094766232625785,0.0,0.0,3
DNMT3L,0.01922680311854361,0.2093841783403829,0.0,0.0,2
FKTN,0.01921600815538635,-0.209285950430499,0.0,0.0,2
UBXN2B,0.019211253037242818,-0.2092426816106165,0.0,0.0,1
RAB33A,0.01920371799695298,0.2091741171099527,0.0,0.0,2
ZZZ3,0.019201484983838377,0.2091537979844684,0.0,0.0,3
ZNF41,0.019194818313801952,0.2090931351499572,0.0,0.0,1
CHMP5,0.01918859720245817,-0.2090365266413822,0.0,0.0,3
KIAA0556,0.01918396977510814,-0.2089944197337336,0.0,0.0,2
SH3BP2,0.019175027062829544,-0.2089130462336093,0.0,0.0,4
SLC7A6,0.019154667050323232,-0.2087277819168562,0.0,0.0,1
PDZD3,0.019151827798157686,0.208701946367277,0.0,0.0,4
AGPAT1,0.01914251046706059,0.208617164052967,0.0,0.0,2
SLCO1B1,0.01914204132176091,0.2086128951025734,0.0,0.0,1
DCAF4,0.019139897034188596,0.2085933833281143,0.0,0.0,4
FLII,0.019135239235842975,-0.2085510000620035,0.0,0.0,2
ZNF430,0.019130433830891216,0.2085072736613034,0.0,0.0,1
NDUFB2,0.01911978957751807,0.2084104171231303,0.0,0.0,2
CORO7,0.019117642983538168,-0.2083908843616986,0.0,0.0,2
ZNF391,0.019102837439198897,0.1733626316956797,0.0031648646553238,1.0,3
HMGN4,0.01909001675162681,-0.2081395016585724,0.0,0.0,2
ZNF816,0.019084800810799652,0.20809203961928,0.0,0.0,2
UPF3A,0.019075389941179462,-0.2080064061586082,0.0,0.0,3
RBL1,0.019074980320427707,0.2080026788471108,0.0,0.0,4
CAMKK2,0.019071952861678107,-0.2079751307266679,0.0,0.0,1
C11orf68,0.019071122522879284,0.2079675751247158,0.0,0.0,1
SLC25A38,0.0190485005963177,-0.2077617287006642,0.0,0.0,2
HNRNPU,0.019047150108245755,-0.207749440041713,0.0,0.0,1
ENTPD2,0.019039172251830536,0.207676846170886,0.0,0.0,3
ACOT11,0.019038743121279206,0.2076729413315169,0.0,0.0,4
NFKB2,0.019034545638498625,-0.2076347466703306,0.0,0.0,2
ITGB5,0.019033928891016898,0.2076291346256044,0.0,0.0,3
EPOR,0.019015596114028654,-0.2074623169774394,0.0,0.0,4
L3MBTL1,0.019007381720942115,0.2073875707599581,0.0,0.0,3
ABTB2,0.019006102502469733,0.2073759306130677,0.0,0.0,2
ABHD2,0.01897462192898095,-0.2070894756348801,0.0,0.0,1
GUCY2D,0.01897412034248052,0.2070849114883568,0.0,0.0,1
POLR2B,0.018967144619195603,0.2070214364483568,0.0,0.0,4
NFX1,0.01895955415987798,-0.2069523676666512,0.0,0.0,3
PRKAG1,0.018953112148277246,0.2068937490937326,0.0,0.0,3
MUC6,0.018942130247451946,0.2067938201593855,0.0,0.0,2
H3F3A,0.018931376106588016,-0.2066959637087176,0.0,0.0,4
TOP3A,0.01890785553802472,0.206481940163144,0.0,0.0,2
EIF3G,0.01888939070556587,-0.2063139208867124,0.0,0.0,1
ANKRD17,0.018887310378241498,0.2062949911134496,0.0,0.0,4
SPCS1,0.018885740115713603,0.2062807026342916,0.0,0.0,1
OGT,0.018884839306513017,0.2062725057925156,0.0,0.0,2
PLA2G12A,0.01887413985856128,0.2061751470156583,0.0,0.0,2
EEA1,0.018866060503674138,-0.2061016295675473,0.0,0.0,2
SOX21,0.01886205009046955,0.2060651371311102,0.0,0.0,1
SNX5,0.018861488493746824,0.2060600269263353,0.0,0.0,2
GRM2,0.018860473466433623,0.2060507907659151,0.0,0.0,3
TULP4,0.018844551343689724,0.2059059086745857,0.0,0.0,3
SH2D1A,0.01884331396515387,-0.2058946492468747,0.0,0.0,1
SAMD4B,0.018834456828144372,0.2058140544321149,0.0,0.0,1
ZNHIT6,0.018834384601037004,0.2058133972072879,0.0,0.0,2
PRMT7,0.01881594113485518,0.2056455723515971,0.0,0.0,4
PHLDB1,0.018812368900559706,0.2056130670893421,0.0,0.0,1
BCAN,0.0188090020082752,0.2055824303204071,0.0,0.0,4
NDUFA13,0.018808944340478615,0.2055819055768722,0.0,0.0,1
BBS4,0.018788892615763584,-0.2053994465003908,0.0,0.0,1
PSKH1,0.01878869903585692,-0.2053976850354048,0.0,0.0,2
ILVBL,0.018786465511557562,0.2053773612584354,0.0,0.0,4
SNAP29,0.018777361652659978,0.2052945214174503,0.0,0.0,2
GADD45GIP1,0.018772489857195956,0.2052501909015568,0.0,0.0,2
PROSER1,0.018770312782135513,0.2052303807799536,0.0,0.0,1
GRIN2C,0.018766666574749204,0.061939797933797,0.0129935344960861,3.0,1
WDR82,0.018761128077189167,-0.2051468052867688,0.0,0.0,3
POFUT1,0.018760931645512666,0.2051450178723296,0.0,0.0,3
PPP4R1,0.018759903909265744,-0.2051356660679764,0.0,0.0,2
GNE,0.01875788010000306,-0.2051172505763271,0.0,0.0,1
C12orf10,0.018747546859188075,0.2050232240722255,0.0,0.0,2
WAC,0.0187459455293805,-0.2050086528988235,0.0,0.0,4
CEP112,0.01873490180593712,-0.2049081614144733,0.0,0.0,3
APOL6,0.018732871543518645,-0.2048896872028454,0.0,0.0,1
KCNN1,0.018731779905016822,0.204879753924999,0.0,0.0,2
WTAP,0.018724699370648266,-0.2048153251648678,0.0,0.0,2
GIN1,0.018713605677311656,0.2047143789834429,0.0,0.0,1
RBPJ,0.018712056478708994,-0.2047002821737996,0.0,0.0,2
PVALB,0.01871113418012803,-0.2046918897911136,0.0,0.0,1
PI4K2A,0.018706127208274352,-0.2046463292483985,0.0,0.0,1
LSM3,0.018700856586697845,-0.2045983696459703,0.0,0.0,3
RPS20,0.018699998102997367,-0.1896867721107027,0.0013517825206442,-1.0,3
SF3A3,0.018694253402998632,-0.2045382845003423,0.0,0.0,2
TANK,0.018682406859544573,-0.2044304878190671,0.0,0.0,3
GLTSCR1,0.018665971208171664,0.2042809329147639,0.0,0.0,1
FAM193B,0.01866574926962689,-0.2042789134026027,0.0,0.0,2
BTN2A1,0.01866314401306592,-0.2042552070774428,0.0,0.0,3
C3orf18,0.018662725389412924,-0.2042513978447606,0.0,0.0,2
HAVCR1,0.018652723785932336,0.2041603890482438,0.0,0.0,3
OSBP2,0.01865229229854992,0.2041564627630774,0.0,0.0,4
RAD23A,0.018645202756481804,0.2040919520380995,0.0,0.0,2
PSMD12,0.018637293474518354,0.20401998215505,0.0,0.0,3
ALLC,0.018634807069734687,0.2039973573121981,0.0,0.0,1
SAGE1,0.018634584586166816,0.2039953328406425,0.0,0.0,1
ZNF500,0.01863375324513797,0.2039877681189779,0.0,0.0,1
NUDCD3,0.01861203603896252,0.1579319866986179,0.0041593639267412,1.0,2
