sampleId,subtipo,subtipo_txt,score_simple,score_lasso
TCGA-78-7161-01,0,LUAD,-23.278184706597678,-4.189765506736938
TCGA-78-7162-01,0,LUAD,-5.557660067116306,-0.8701598952019146
TCGA-78-7163-01,0,LUAD,-17.012220975716115,-4.549665442301233
TCGA-78-7166-01,0,LUAD,0.39827450541992465,-1.198937356519425
TCGA-78-7167-01,0,LUAD,-7.6517030627315155,-2.6439154416806367
TCGA-78-7535-01,0,LUAD,-15.984360565148794,-3.620574636015764
TCGA-78-7536-01,0,LUAD,-15.804452342994516,-2.94805090395062
TCGA-78-7537-01,0,LUAD,-7.811390360102665,-0.8640908990388898
TCGA-78-7539-01,0,LUAD,-24.399521444072054,-4.833733543117731
TCGA-78-7540-01,0,LUAD,6.970977171624289,0.024332578900765345
TCGA-78-7542-01,0,LUAD,28.936564141158076,1.491832681726571
TCGA-78-7633-01,0,LUAD,-17.58551099982831,-2.5949673159912026
TCGA-80-5607-01,0,LUAD,-2.693196134006919,-2.9630130299290816
TCGA-80-5608-01,0,LUAD,-8.348087528766396,-2.0139450635317115
TCGA-86-6562-01,0,LUAD,-6.351342140307664,-2.4140199303346543
TCGA-86-6851-01,0,LUAD,-6.090686727782586,-2.764977055396955
TCGA-86-7713-01,0,LUAD,-16.331363914220507,-2.9210351824445016
TCGA-86-7714-01,0,LUAD,-8.898958680803581,-4.098868684130692
TCGA-91-6828-01,0,LUAD,-23.019422197685003,-5.057197547697725
TCGA-91-6829-01,0,LUAD,-11.859495151413526,-3.928079671706759
TCGA-91-6835-01,0,LUAD,0.3110199027918455,-1.4789415834053523
TCGA-91-6840-01,0,LUAD,-10.27340535781914,-3.642140441758685
TCGA-91-6847-01,0,LUAD,7.890287345290633,-1.875900460610002
TCGA-91-6849-01,0,LUAD,-4.45632247101946,-1.907260414139445
TCGA-91-7771-01,0,LUAD,-3.1930250555886714,-1.723115146888036
TCGA-93-7347-01,0,LUAD,-7.604685374943723,-2.4477883106534586
TCGA-93-7348-01,0,LUAD,0.31063001889574293,-0.98655438451005
TCGA-95-7039-01,0,LUAD,-13.92546436056887,-3.1031515356362718
TCGA-95-7043-01,0,LUAD,-15.522987782208146,-3.5889229683149253
TCGA-95-7567-01,0,LUAD,-10.753906021149522,-4.293925688269457
TCGA-95-7947-01,0,LUAD,-3.4336005628095942,-1.7563638850214582
TCGA-95-7948-01,0,LUAD,-8.752341514397937,-3.667239148679762
TCGA-97-7546-01,0,LUAD,-10.905514939955296,-3.1022186935590916
